completed_time,additional_comments,algae_quantity,anoph_present,barcode_recording_falcon_barcode,barcode_recording_scan_barcode,case_case_id,collection_date,county,culicine_present,distance_from_site,distance_to_nearest_animal_shelter,distance_to_nearest_hse,drainage_source_car_wash,drainage_source_extra,drainage_source_hotel_food_kiosk,drainage_source_market_place,drainage_source_other,drainage_source_public_toilets,drainage_source_residential_outlets,drainage_source_salon_barber_shop,drainage_source_unknown,drainage_source_water_point,geographical_information_village_name,gps_coordinates_accuracy_(meters),gps_coordinates_altitude_(meters),gps_coordinates_latitude_(degrees),gps_coordinates_longitude_(degrees),habitat_nature,habitat_size,interviewer,other_breeding_site,other_drainage_channel_source,predators_present,season,shade,site_code,site_gps,site_lat,site_loc,site_long,site_photo,subcase_0_case_case_id,subcounty,sublocation,transect,type_of_breeding_site,type_of_water,vegetation_present,water_appearance,water_depth,water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-09-20T09:46:58.682000Z,,moderate,yes,TRK46224,TRK46224,913e11e774ae4fcb9ff68010adf1d8c6,2025-09-20,Turkana,yes,1522,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kerio,4.96,372.9,3.0104546,36.0484298,permanent,less_than_10m,Rabecca Akal,---,---,no,dry_season,not_shaded,GP46,3.000638598 36.05797017,3.000638598,3.000638598 36.05797017,36.05797017,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/1708ea24-bce9-4f1c-a5f4-fd362556321a/1758361513615.jpg,03ec172f-c3df-477d-a455-06d6c15acd42,Turkana Central,Kerio,peri-urban,Swamp,stagnant,yes,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/1708ea24-bce9-4f1c-a5f4-fd362556321a/,1708ea24-bce9-4f1c-a5f4-fd362556321a,gp46,1708ea24-bce9-4f1c-a5f4-fd362556321a,2025-09-20T06:53:25.213378Z,2025-09-20T09:41:33.540000Z,gp46
2025-09-12T09:57:39.982000Z,,none,no,---,---,a991ed6b6b884fe28bc3f28f51fbf850,2025-09-12,Baringo,no,283,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kolowa,5.33,957.0,1.215569,35.7517307,temporary,between_10m_100m,Thomas Kiptoo,---,---,yes,dry_season,partially_shaded,GP53,1.215002696 35.75420916,1.215002696,1.215002696 35.75420916,35.75420916,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c3f4c28e-c2b4-43cc-b44a-61bd3dbad154/1757671049199.jpg,---,East Pokot,Kollowa,urban,Tin/ plastic container,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c3f4c28e-c2b4-43cc-b44a-61bd3dbad154/,c3f4c28e-c2b4-43cc-b44a-61bd3dbad154,gp53,c3f4c28e-c2b4-43cc-b44a-61bd3dbad154,2025-09-20T08:04:04.762635Z,2025-09-12T09:54:00.397000Z,gp53
2025-09-20T08:11:47.265000Z,,none,no,---,---,a991ed6b6b884fe28bc3f28f51fbf850,2025-09-20,Baringo,yes,305,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kolowa,4.4,952.0,1.2131452,35.7521954,temporary,less_than_10m,Thomas Kiptoo,---,---,no,dry_season,not_shaded,GP53,1.215002696 35.75420916,1.215002696,1.215002696 35.75420916,35.75420916,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/226821f2-a0f8-4bcd-9a8d-fa1d3323c006/1758355877738.jpg,---,East Pokot,Kollowa,urban,Tin/ plastic container,stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/226821f2-a0f8-4bcd-9a8d-fa1d3323c006/,226821f2-a0f8-4bcd-9a8d-fa1d3323c006,gp53,226821f2-a0f8-4bcd-9a8d-fa1d3323c006,2025-09-20T08:11:51.830446Z,2025-09-20T08:05:14.490000Z,gp53
2025-09-20T09:36:29.059000Z,,scarce,yes,TRK34224,TRK34224,e8280a2b755540269f974a1ca6c1ca66,2025-09-20,Turkana,yes,655,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nakilinga village,5.0,568.2,4.5214167,35.4287414,temporary,less_than_10m,Itukon Omar Ekeno,---,---,no,rainy_season,partially_shaded,GP34,4.5197236 35.4230864,4.5197236,4.5197236 35.4230864,35.4230864,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/1a830ea7-9b7b-4a25-a2e6-0745e0edec11/1758360935700.jpg,79489665-db2a-4823-b6b0-37d4706791e8,Turkana North,Lokolio,peri-urban,Water collection point puddle,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/1a830ea7-9b7b-4a25-a2e6-0745e0edec11/,1a830ea7-9b7b-4a25-a2e6-0745e0edec11,gp34,1a830ea7-9b7b-4a25-a2e6-0745e0edec11,2025-09-20T09:36:30.911338Z,2025-09-20T09:30:37.884000Z,gp34
2025-09-20T10:19:07.365000Z,,---,---,---,---,6fc6779025c2452c8ac373c3cfe04c38,2025-09-20,Turkana,---,2356,---,---,---,---,---,---,---,---,---,---,---,---,river nasechabuin delta,3.3,358.1,3.7263533,35.82977,---,---,Ekeno Lokiridi Alex,---,---,---,---,---,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,---,---,Turkana North,Kataboi,---,---,---,---,---,---,---,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9886679f-71e1-460b-8a07-c5b2a51e30f6/,9886679f-71e1-460b-8a07-c5b2a51e30f6,gp22,9886679f-71e1-460b-8a07-c5b2a51e30f6,2025-09-20T10:19:20.745977Z,2025-09-20T10:16:30.635000Z,gp22
2025-09-20T11:30:50.819000Z,,none,yes,LMU20226,LMU20226,c6782143ab134411889eab9b75e941c1,2025-09-20,Lamu,yes,731,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,mkomani,4.98,-21.8,-2.2798043,40.902355,temporary,less_than_10m,Mohamed Galgalo Khalili,---,---,no,dry_season,not_shaded,GP20,-2.2735375 40.9003894,-2.2735375,-2.2735375 40.9003894,40.9003894,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/55fd9f0b-5995-4ad3-a676-062067b01535/1758367774755.jpg,d50075ee-875f-4506-9bfd-8448e53ab1ed,Lamu West,Matondoni,rural,Man-made construction water reservoir,flowing,no,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/55fd9f0b-5995-4ad3-a676-062067b01535/,55fd9f0b-5995-4ad3-a676-062067b01535,gp20,55fd9f0b-5995-4ad3-a676-062067b01535,2025-09-20T11:30:52.780322Z,2025-09-20T11:26:24.725000Z,gp20
2025-09-20T11:39:11.412000Z,,moderate,no,---,---,14b4689a86154b68a38a5139f21b80dd,2025-09-20,Marsabit,no,1840,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Badasa,5.09,1024.0,2.260325,38.023211,temporary,between_10m_100m,Galgallo Huqa,---,---,no,dry_season,partially_shaded,GP37,2.246952826 38.03296372,2.246952826,2.246952826 38.03296372,38.03296372,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e759cd76-43d2-4bec-8928-2ed1c9a8db99/1758368324642.jpg,---,Saku,Badasa,rural,Tank,stagnant,yes,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e759cd76-43d2-4bec-8928-2ed1c9a8db99/,e759cd76-43d2-4bec-8928-2ed1c9a8db99,gp37,e759cd76-43d2-4bec-8928-2ed1c9a8db99,2025-09-20T11:39:13.571348Z,2025-09-20T11:30:56.252000Z,gp37
2025-09-20T12:44:44.853000Z,,none,no,---,---,14b4689a86154b68a38a5139f21b80dd,2025-09-20,Marsabit,yes,1844,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Badasa,5.0,1021.0,2.2603358,38.0231753,temporary,less_than_10m,Galgallo Huqa,---,---,no,dry_season,partially_shaded,GP37,2.246952826 38.03296372,2.246952826,2.246952826 38.03296372,38.03296372,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/25d57ffb-03a3-4d35-a67c-bc033d27bcbf/1758371334271.jpg,---,Saku,Badasa,rural,Tank,stagnant,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/25d57ffb-03a3-4d35-a67c-bc033d27bcbf/,25d57ffb-03a3-4d35-a67c-bc033d27bcbf,gp37,25d57ffb-03a3-4d35-a67c-bc033d27bcbf,2025-09-20T12:44:46.758243Z,2025-09-20T12:22:34.969000Z,gp37
2025-09-20T12:51:50.082000Z,,none,no,---,---,14b4689a86154b68a38a5139f21b80dd,2025-09-20,Marsabit,yes,1843,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Badasa,7.4,1018.0,2.2604139,38.0232977,temporary,less_than_10m,Galgallo Huqa,---,---,no,dry_season,partially_shaded,GP37,2.246952826 38.03296372,2.246952826,2.246952826 38.03296372,38.03296372,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a60504b1-6475-417c-9e37-f4fd6b0cdb4c/1758372694097.jpg,---,Saku,Badasa,rural,Tank,stagnant,yes,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a60504b1-6475-417c-9e37-f4fd6b0cdb4c/,a60504b1-6475-417c-9e37-f4fd6b0cdb4c,gp37,a60504b1-6475-417c-9e37-f4fd6b0cdb4c,2025-09-20T12:51:52.124812Z,2025-09-20T12:47:31.099000Z,gp37
2025-09-21T06:48:56.142000Z,,none,yes,TRK15223,TRK15223,c60616a4aaaf4a9da3c430fa16b11b4c,2025-09-21,Turkana,yes,1772,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,kangagetei,2.75,417.5,3.1469768,35.8787868,temporary,between_10m_100m,Evans Ngala,---,---,no,dry_season,not_shaded,GP15,3.141020014 35.86398695,3.141020014,3.141020014 35.86398695,35.86398695,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f44d1c47-0d9c-4545-bc89-ffb00819b70c/1758437309426.jpg,ccb7fa91-b656-4812-8f54-a649c34d3f12,Turkana Central,Kangagetei,rural,River,flowing,no,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f44d1c47-0d9c-4545-bc89-ffb00819b70c/,f44d1c47-0d9c-4545-bc89-ffb00819b70c,gp15,f44d1c47-0d9c-4545-bc89-ffb00819b70c,2025-09-21T06:48:56.078893Z,2025-09-21T06:45:33.229000Z,gp15
2025-09-21T11:10:07.195000Z,,none,yes,TRK2222L,TRK2222L,6fc6779025c2452c8ac373c3cfe04c38,2025-09-21,Turkana,yes,1358,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kambi_safi,2.2,357.7,3.73502,35.8328733,temporary,less_than_10m,Ekeno Lokiridi Alex,---,---,yes,dry_season,not_shaded,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ac8ab0ba-1a13-4206-8d5d-986c76f94b35/1758452984211.jpg,0b23b4ac-56b8-4f0f-8f23-3e6cd4bbb871,Turkana North,Kataboi,peri-urban,Lake shores,stagnant,no,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ac8ab0ba-1a13-4206-8d5d-986c76f94b35/,ac8ab0ba-1a13-4206-8d5d-986c76f94b35,gp22,ac8ab0ba-1a13-4206-8d5d-986c76f94b35,2025-09-21T11:10:08.401842Z,2025-09-21T11:07:18.824000Z,gp22
2025-09-21T11:16:11.992000Z,,scarce,yes,TRK2222O,TRK2222O,6fc6779025c2452c8ac373c3cfe04c38,2025-09-21,Turkana,yes,1278,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,westlands,4.56,354.2,3.7357382,35.8331502,temporary,between_10m_100m,Ekeno Lokiridi Alex,---,---,yes,dry_season,partially_shaded,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e8631d41-726e-4beb-a6f3-97042a5deaa8/1758453335065.jpg,eebaf527-f4e2-4482-8673-d80d1f1eda92,Turkana North,Kataboi,peri-urban,Lake shores,stagnant,yes,polluted,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e8631d41-726e-4beb-a6f3-97042a5deaa8/,e8631d41-726e-4beb-a6f3-97042a5deaa8,gp22,e8631d41-726e-4beb-a6f3-97042a5deaa8,2025-09-21T11:16:13.624497Z,2025-09-21T11:13:36.353000Z,gp22
2025-09-21T11:23:58.789000Z,,abundant,yes,TRK2222B,TRK2222B,6fc6779025c2452c8ac373c3cfe04c38,2025-09-21,Turkana,yes,1178,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kataboi pry,4.59,391.1,3.7366283,35.833595,temporary,between_10m_100m,Ekeno Lokiridi Alex,---,---,yes,dry_season,partially_shaded,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/cc1185e3-1c2a-4572-a355-c73297fc1f75/1758453815094.jpg,6dca1bbe-d96c-4c04-a62e-c2a41cf3781f,Turkana North,Kataboi,peri-urban,Lake shores,stagnant,yes,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/cc1185e3-1c2a-4572-a355-c73297fc1f75/,cc1185e3-1c2a-4572-a355-c73297fc1f75,gp22,cc1185e3-1c2a-4572-a355-c73297fc1f75,2025-09-21T11:24:05.123448Z,2025-09-21T11:21:19.411000Z,gp22
2025-09-16T06:28:08.448000Z,no coment,none,yes,MDR1822P,---,0dac0e7040014a50a68546ce3a568236,2025-09-16,Mandera,no,526,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,lamanded,3.4,206.1,3.9637671,41.6174165,permanent,between_10m_100m,Abdinur Mohamed Abdi,---,---,no,dry_season,not_shaded,GP18,3.963072351 41.61273342,3.963072351,3.963072351 41.61273342,41.61273342,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9bee88d2-be24-49f3-bea3-d054669abb66/1758003997314.jpg,c7de7006-40e4-47d0-aed0-4f71345252bb,Lafey,Lemadid,rural,Man-made construction water reservoir,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9bee88d2-be24-49f3-bea3-d054669abb66/,9bee88d2-be24-49f3-bea3-d054669abb66,gp18,9bee88d2-be24-49f3-bea3-d054669abb66,2025-09-21T14:16:50.079416Z,2025-09-16T06:23:35.912000Z,gp18
2025-09-21T14:25:51.432000Z,no aritional comm,none,yes,MDR1822R,---,0dac0e7040014a50a68546ce3a568236,2025-09-21,Mandera,no,661,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,lamaned,4.84,206.1,3.9647461,41.618449,permanent,less_than_10m,Abdinur Mohamed Abdi,---,---,no,dry_season,not_shaded,GP18,3.963072351 41.61273342,3.963072351,3.963072351 41.61273342,41.61273342,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9149d96f-6cbd-4612-9ca0-c70f78b695e7/1758464682828.jpg,8d5d9300-483e-46e5-b587-d357cadbfde0,Lafey,Lemadid,rural,Man-made construction water reservoir,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9149d96f-6cbd-4612-9ca0-c70f78b695e7/,9149d96f-6cbd-4612-9ca0-c70f78b695e7,gp18,9149d96f-6cbd-4612-9ca0-c70f78b695e7,2025-09-21T14:25:52.472922Z,2025-09-21T14:22:27.945000Z,gp18
2025-09-21T14:55:43.412000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-21,Wajir,yes,1719,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.36,236.4,1.7428082,40.0696629,temporary,less_than_10m,Abdullahi Hassan,---,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/18df8d16-4732-4a74-a2c1-b552c92c71fd/1758466532187.jpg,---,Wajir East,Hodhan,urban,Tin/ plastic container,stagnant,yes,dark,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/18df8d16-4732-4a74-a2c1-b552c92c71fd/,18df8d16-4732-4a74-a2c1-b552c92c71fd,gp25,18df8d16-4732-4a74-a2c1-b552c92c71fd,2025-09-21T14:55:45.853442Z,2025-09-21T14:50:56.554000Z,gp25
2025-09-21T15:00:20.846000Z,mohamednoor,none,no,---,---,72db1dbe906842259a456dc6654c5e12,2025-09-21,Garissa,no,1023,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,baldos tractor,4.2,35.0,-1.156767,41.05734,temporary,between_100m_250m,Mohamednoor Guhad,---,---,no,dry_season,partially_shaded,GP39,-1.150736525 41.05039213,-1.150736525,-1.150736525 41.05039213,41.05039213,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/baa40df6-7681-45ec-8de0-63b860ae4afb/1758466783696.jpg,---,Hulugho,Hulugho,peri-urban,Dam,stagnant,yes,turbid_cloudy,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/baa40df6-7681-45ec-8de0-63b860ae4afb/,baa40df6-7681-45ec-8de0-63b860ae4afb,gp39,baa40df6-7681-45ec-8de0-63b860ae4afb,2025-09-21T15:02:29.351417Z,2025-09-21T14:56:54.710000Z,gp39
2025-09-19T14:22:56.219000Z,,none,no,---,---,2c9f8e532d054d12acc76ef4cbef9ce7,2025-09-19,Marsabit,no,375,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,manyatta secondary,6.09,559.0,1.5801975,37.7943799,permanent,between_10m_100m,Eunice Lemara,borehole,---,no,dry_season,not_shaded,GP06,1.579675591 37.79105277,1.579675591,1.579675591 37.79105277,37.79105277,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f4cd6dad-5f16-4216-bd53-42a777b11149/1758291759751.jpg,---,Laisamis,Laisamis,rural,Other (specify),stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f4cd6dad-5f16-4216-bd53-42a777b11149/,f4cd6dad-5f16-4216-bd53-42a777b11149,gp06,f4cd6dad-5f16-4216-bd53-42a777b11149,2025-09-21T15:04:10.390920Z,2025-09-19T14:18:56.220000Z,gp06
2025-09-21T15:03:23.542000Z,,none,no,---,---,2c9f8e532d054d12acc76ef4cbef9ce7,2025-09-21,Marsabit,yes,214,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,manyatta,4.2,566.0,1.5815304,37.7905725,permanent,between_10m_100m,Eunice Lemara,---,---,no,dry_season,not_shaded,GP06,1.579675591 37.79105277,1.579675591,1.579675591 37.79105277,37.79105277,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4b960ba4-3cc2-481f-9589-e7b7fbbf692c/1758466993837.jpg,---,Laisamis,Laisamis,rural,Tank,flowing,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4b960ba4-3cc2-481f-9589-e7b7fbbf692c/,4b960ba4-3cc2-481f-9589-e7b7fbbf692c,gp06,4b960ba4-3cc2-481f-9589-e7b7fbbf692c,2025-09-21T15:04:12.240562Z,2025-09-21T14:59:18.926000Z,gp06
2025-09-21T15:07:16.969000Z,no anolphes,none,no,---,---,72db1dbe906842259a456dc6654c5e12,2025-09-21,Garissa,no,865,more_than_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,baldos cade,2.8,39.39,-1.1561175,41.0560013,temporary,more_than_250m,Mohamednoor Guhad,---,---,yes,dry_season,partially_shaded,GP39,-1.150736525 41.05039213,-1.150736525,-1.150736525 41.05039213,41.05039213,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/69c1cb93-8000-4cf5-9521-1376fa5b3c7a/1758467213686.jpg,---,Hulugho,Hulugho,peri-urban,Dam,stagnant,yes,turbid_cloudy,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/69c1cb93-8000-4cf5-9521-1376fa5b3c7a/,69c1cb93-8000-4cf5-9521-1376fa5b3c7a,gp39,69c1cb93-8000-4cf5-9521-1376fa5b3c7a,2025-09-21T15:09:19.174874Z,2025-09-21T15:04:09.846000Z,gp39
2025-09-21T15:15:14.824000Z,,none,yes,BRN5324J,BRN5324J,a991ed6b6b884fe28bc3f28f51fbf850,2025-09-21,Baringo,yes,166,between_100m_500m,less_than_100m,,,,,,,1,,,,kolowa,4.98,960.5,1.2164872,35.7542442,temporary,less_than_10m,Thomas Kiptoo,---,---,yes,dry_season,not_shaded,GP53,1.215002696 35.75420916,1.215002696,1.215002696 35.75420916,35.75420916,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/60090e7c-7089-4cec-83c1-2126144c06c4/1758467661294.jpg,749ed9a0-1d66-4c8c-b52b-f2b440676d3c,East Pokot,Kollowa,urban,Drainage channel,stagnant,yes,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/60090e7c-7089-4cec-83c1-2126144c06c4/,60090e7c-7089-4cec-83c1-2126144c06c4,gp53,60090e7c-7089-4cec-83c1-2126144c06c4,2025-09-21T15:15:19.576770Z,2025-09-21T15:09:42.584000Z,gp53
2025-09-17T05:03:34.770000Z,,none,yes,TRK2322E,TRK2322E,53f39df23fdc421cafa5ba9bffabd101,2025-09-17,Turkana,yes,700,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,choro,2.9,601.0,2.888185,35.271335,temporary,less_than_10m,Daniel Lomoe,---,---,yes,dry_season,partially_shaded,GP23,2.89445147 35.27188155,2.89445147,2.89445147 35.27188155,35.27188155,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/96940e95-accd-4caa-8865-f7d3a7126c20/1758085354699.jpg,e1b4ce93-8d98-48f6-9c00-1a45a587e706,Loima,Lorugum,peri-urban,River,stagnant,no,dark,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/96940e95-accd-4caa-8865-f7d3a7126c20/,96940e95-accd-4caa-8865-f7d3a7126c20,gp23,96940e95-accd-4caa-8865-f7d3a7126c20,2025-09-22T04:13:51.913261Z,2025-09-17T04:59:34.003000Z,gp23
2025-09-22T04:19:12.351000Z,,none,yes,TRK2322N,TRK2322N,53f39df23fdc421cafa5ba9bffabd101,2025-09-22,Turkana,yes,701,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,choro,4.0,609.0,2.888215,35.2709833,temporary,less_than_10m,Daniel Lomoe,---,---,yes,dry_season,partially_shaded,GP23,2.89445147 35.27188155,2.89445147,2.89445147 35.27188155,35.27188155,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/57f93901-004c-47b5-bd67-a54c6acae12d/1758514630278.jpg,8c5363f0-fc16-40c6-8ef4-bf100bceba61,Loima,Lorugum,peri-urban,River,stagnant,no,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/57f93901-004c-47b5-bd67-a54c6acae12d/,57f93901-004c-47b5-bd67-a54c6acae12d,gp23,57f93901-004c-47b5-bd67-a54c6acae12d,2025-09-22T04:19:14.608546Z,2025-09-22T04:14:36.542000Z,gp23
2025-09-22T05:12:20.260000Z,nothing in this breeding site,none,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-09-22,Bungoma,no,811,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nachambo,5.0,1454.0,0.5390876,34.5464057,temporary,less_than_10m,Dennis Peter,---,---,no,rainy_season,not_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b2ebd6de-86cc-4b46-959f-c1263e0fa1a2/1758517921731.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,no,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b2ebd6de-86cc-4b46-959f-c1263e0fa1a2/,b2ebd6de-86cc-4b46-959f-c1263e0fa1a2,gp02,b2ebd6de-86cc-4b46-959f-c1263e0fa1a2,2025-09-22T05:12:21.893457Z,2025-09-22T05:09:28.599000Z,gp02
2025-09-22T05:21:18.111000Z,a few culex  in this breeding site,moderate,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-09-22,Bungoma,no,816,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nachambo,4.3,1453.0,0.5387644,34.5465088,temporary,between_100m_250m,Dennis Peter,---,---,yes,rainy_season,partially_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a2567eba-8e18-494c-b174-74ba64169f35/1758518447582.jpg,---,Kanduyi,S.Kanduyi,rural,Flood plain,flowing,yes,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a2567eba-8e18-494c-b174-74ba64169f35/,a2567eba-8e18-494c-b174-74ba64169f35,gp02,a2567eba-8e18-494c-b174-74ba64169f35,2025-09-22T05:21:19.931133Z,2025-09-22T05:17:32.521000Z,gp02
2025-09-22T05:27:10.148000Z,Luk.the.Next.tam,none,yes,TNR2922T,TNR2922T,8766968d2d5b4bc3a7ce6f25099c924d,2025-09-22,Tana River,yes,1050,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,tumaini,7.06,94.57,-1.1894107,39.8460399,permanent,between_10m_100m,Maka Ibrahim,---,---,yes,dry_season,not_shaded,GP29,-1.183901496 39.83837315,-1.183901496,-1.183901496 39.83837315,39.83837315,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a63d1e82-0cc8-4f40-8e89-cdac599a8627/1758518747140.jpg,b0ee19cf-1dd8-41cf-96bb-a0c2975eca05,Bura,Meti,rural,Dam,stagnant,yes,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a63d1e82-0cc8-4f40-8e89-cdac599a8627/,a63d1e82-0cc8-4f40-8e89-cdac599a8627,gp29,a63d1e82-0cc8-4f40-8e89-cdac599a8627,2025-09-22T05:27:13.302084Z,2025-09-22T05:23:38.298000Z,gp29
2025-09-22T05:33:26.126000Z,alot of predators in this breeding site,moderate,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-09-22,Bungoma,yes,826,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nachambo,5.0,1442.0,0.5386357,34.5464766,temporary,less_than_10m,Dennis Peter,---,---,yes,rainy_season,partially_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c8601c16-14cd-4320-b857-d1f347a29e46/1758519105195.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c8601c16-14cd-4320-b857-d1f347a29e46/,c8601c16-14cd-4320-b857-d1f347a29e46,gp02,c8601c16-14cd-4320-b857-d1f347a29e46,2025-09-22T05:33:28.048621Z,2025-09-22T05:28:08.414000Z,gp02
