completed_time,form additional_comments,form algae_quantity,form anoph_present,form barcode_recording falcon_barcode,form barcode_recording scan_barcode,form case case_id,form collection_date,form county,form culicine_present,form distance_from_site,form distance_to_nearest_animal_shelter,form distance_to_nearest_hse,form drainage_source | car_wash,form drainage_source | extra,form drainage_source | hotel_food_kiosk,form drainage_source | market_place,form drainage_source | other,form drainage_source | public_toilets,form drainage_source | residential_outlets,form drainage_source | salon_barber_shop,form drainage_source | unknown,form drainage_source | water_point,form geographical_information village_name,form gps_coordinates: accuracy (meters),form gps_coordinates: altitude (meters),form gps_coordinates: latitude (degrees),form gps_coordinates: longitude (degrees),form habitat_nature,form habitat_size,form interviewer,form other_breeding_site,form other_drainage_channel_source,form predators_present,form season,form shade,form site_code,form site_gps,form site_lat,form site_loc,form site_long,form site_photo,form subcase_0 case case_id,form subcounty,form sublocation,form transect,form type_of_breeding_site,form type_of_water,form vegetation_present,form water_appearance,form water_depth,form water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-10-16T17:21:38.850000Z,,none,yes,TRK4622G,TRK4622G,913e11e774ae4fcb9ff68010adf1d8c6,2025-10-16,Turkana,yes,413,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kerio,4.8,348.1,2.9969401,36.0576477,temporary,less_than_10m,Rabecca Akal,---,---,yes,dry_season,not_shaded,GP46,3.000638598 36.05797017,3.000638598,3.000638598 36.05797017,36.05797017,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/0479fe2c-74a7-40fe-a6f9-9a400ec3b754/1760635242335.jpg,34d38c35-c468-470a-a9a0-2b2475b97404,Turkana Central,Kerio,peri-urban,River,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/0479fe2c-74a7-40fe-a6f9-9a400ec3b754/,0479fe2c-74a7-40fe-a6f9-9a400ec3b754,gp46,0479fe2c-74a7-40fe-a6f9-9a400ec3b754,2025-10-16T14:28:31.731993Z,2025-10-16T17:18:46.497000Z,gp46
2025-10-16T14:38:10.823000Z,,none,no,---,---,99db7320dcad41be8162623a5f3d209c,2025-10-16,West Pokot,no,952,between_100m_500m,between_100m_500m,,,,,,,,,,1,kachambiliwa,3.98,806.0,1.912425,35.362041,temporary,between_10m_100m,Emmanuel Chepkombe,---,---,no,dry_season,not_shaded,GP44,1.920951507 35.36280608,1.920951507,1.920951507 35.36280608,35.36280608,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4b92e7be-3b2c-48a8-abb7-a45bdd662453/1760625481967.jpg,---,West Pokot,Kasitei,rural,Drainage channel,flowing,yes,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4b92e7be-3b2c-48a8-abb7-a45bdd662453/,4b92e7be-3b2c-48a8-abb7-a45bdd662453,gp44,4b92e7be-3b2c-48a8-abb7-a45bdd662453,2025-10-16T14:38:13.733291Z,2025-10-16T14:33:30.865000Z,gp44
2025-10-16T14:43:37.250000Z,no anopheles,none,no,---,---,1fb22e772b6f4f69a1b3e917dbc67eb9,2025-10-16,Turkana,no,552,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Lomesekin water kiosk,4.9,622.29,4.2082198,34.3530216,temporary,less_than_10m,Catherine Lowalan,---,---,no,rainy_season,not_shaded,GP52,4.208459858 34.35798572,4.208459858,4.208459858 34.35798572,34.35798572,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/116568f5-8cd0-43ee-b33b-e61d4d267f16/1760625722282.jpg,---,Turkana West,Lopiding,urban,Ditch,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/116568f5-8cd0-43ee-b33b-e61d4d267f16/,116568f5-8cd0-43ee-b33b-e61d4d267f16,gp52,116568f5-8cd0-43ee-b33b-e61d4d267f16,2025-10-16T14:43:40.197343Z,2025-10-16T14:38:00.268000Z,gp52
2025-10-16T15:25:02.589000Z,no anopheles bt many culex larvaes,moderate,no,---,---,4e029db781fa4eaea37dd8d721b746d6,2025-10-16,Machakos,yes,1294,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,olonyori estate /dam,4.64,1594.3,-1.3762855,36.9385691,permanent,between_100m_250m,William Omwansa,---,---,yes,rainy_season,partially_shaded,GP38,-1.375145447 36.92699042,-1.375145447,-1.375145447 36.92699042,36.92699042,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/60f13f24-2947-47da-8d6c-c6174ef99e73/1760628248598.jpg,---,Mavoko,Syokimau,peri-urban,Swamp,flowing,yes,polluted,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/60f13f24-2947-47da-8d6c-c6174ef99e73/,60f13f24-2947-47da-8d6c-c6174ef99e73,gp38,60f13f24-2947-47da-8d6c-c6174ef99e73,2025-10-16T15:25:05.636520Z,2025-10-16T15:19:31.091000Z,gp38
2025-10-17T04:36:28.435000Z,anopheles wako lakini sio wengi.,none,yes,TNR17228,TNR17228,c0827b7c05ab4798ab285a55bee1083e,2025-10-17,Tana River,yes,460,between_100m_500m,less_than_100m,,,,,,,1,,,,maroni,3.47,18.0,-1.8325309,40.1020735,temporary,less_than_10m,Stella Nkundua Morowa,---,---,yes,dry_season,not_shaded,GP17,-1.833359362 40.1061232,-1.833359362,-1.833359362 40.1061232,40.1061232,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/130267d7-bce3-43fe-b4c0-26cee5e9e753/1760675528360.jpg,a1ccc8bf-60f8-4679-86ae-a89b120e6f76,Galole,Maroni,rural,Drainage channel,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/130267d7-bce3-43fe-b4c0-26cee5e9e753/,130267d7-bce3-43fe-b4c0-26cee5e9e753,gp17,130267d7-bce3-43fe-b4c0-26cee5e9e753,2025-10-17T04:36:29.573672Z,2025-10-17T04:26:44.561000Z,gp17
2025-10-17T05:25:37.066000Z,nothing  in this breeding site,scarce,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-10-17,Bungoma,no,1080,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nachambo,4.66,1434.0,0.5363792,34.5451974,temporary,less_than_10m,Dennis Peter,---,---,no,rainy_season,not_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4187d299-ec34-4987-8617-bcf41cde5390/1760678691944.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4187d299-ec34-4987-8617-bcf41cde5390/,4187d299-ec34-4987-8617-bcf41cde5390,gp02,4187d299-ec34-4987-8617-bcf41cde5390,2025-10-17T05:25:40.847487Z,2025-10-17T05:21:58.634000Z,gp02
2025-10-17T05:39:35.399000Z,a few culex in this breeding site,scarce,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-10-17,Bungoma,no,823,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nachambo,4.9,1455.0,0.5386216,34.5465062,temporary,less_than_10m,Dennis Peter,---,---,yes,rainy_season,not_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b1ccb5c8-bcbf-4b79-a1f7-41c4e6b6a3e2/1760679548138.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,no,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b1ccb5c8-bcbf-4b79-a1f7-41c4e6b6a3e2/,b1ccb5c8-bcbf-4b79-a1f7-41c4e6b6a3e2,gp02,b1ccb5c8-bcbf-4b79-a1f7-41c4e6b6a3e2,2025-10-17T05:39:37.876563Z,2025-10-17T05:35:12.384000Z,gp02
2025-10-17T05:53:13.384000Z,,scarce,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-10-17,Bungoma,no,880,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,nachambo,5.0,1439.0,0.5371188,34.5468962,temporary,less_than_10m,Dennis Peter,---,---,no,rainy_season,partially_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b0469103-4310-4957-95e0-d390a5f0cab9/1760680384803.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b0469103-4310-4957-95e0-d390a5f0cab9/,b0469103-4310-4957-95e0-d390a5f0cab9,gp02,b0469103-4310-4957-95e0-d390a5f0cab9,2025-10-17T05:53:15.091925Z,2025-10-17T05:49:04.173000Z,gp02
2025-10-17T06:01:30.894000Z,a few culex in this breeding site,none,no,---,---,983f8e4161d24d6d899091b33f66566a,2025-10-17,Bungoma,no,908,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nachambo,4.7,1468.0,0.5373325,34.5464211,temporary,less_than_10m,Dennis Peter,---,---,yes,rainy_season,not_shaded,GP02,0.542103489 34.55303759,0.542103489,0.542103489 34.55303759,34.55303759,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/7b5d9cab-a098-48e8-a2d5-c06c3c48e567/1760680830387.jpg,---,Kanduyi,S.Kanduyi,rural,Pit,stagnant,no,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/7b5d9cab-a098-48e8-a2d5-c06c3c48e567/,7b5d9cab-a098-48e8-a2d5-c06c3c48e567,gp02,7b5d9cab-a098-48e8-a2d5-c06c3c48e567,2025-10-17T06:01:33.220085Z,2025-10-17T05:57:19.672000Z,gp02
2025-10-17T06:21:11.253000Z,,none,no,---,---,14b4689a86154b68a38a5139f21b80dd,2025-10-17,Marsabit,no,1539,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Badasa,7.83,923.0,2.2507229,38.0462862,temporary,less_than_10m,Galgallo Huqa,---,---,no,dry_season,not_shaded,GP37,2.246952826 38.03296372,2.246952826,2.246952826 38.03296372,38.03296372,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3e16df57-136f-4103-81c7-069611cf61bc/1760682059066.jpg,---,Saku,Badasa,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3e16df57-136f-4103-81c7-069611cf61bc/,3e16df57-136f-4103-81c7-069611cf61bc,gp37,3e16df57-136f-4103-81c7-069611cf61bc,2025-10-17T06:21:14.123756Z,2025-10-17T06:15:29.708000Z,gp37
2025-10-17T06:32:20.445000Z,,none,yes,TNR3622H,TNR3622H,68aa05d049ec40d7be31d183e43bd6df,2025-10-17,Tana River,yes,809,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula secondary CA,2.2,42.4,-1.5019083,40.0303433,permanent,more_than_250m,Fatuma Wario,---,---,no,dry_season,partially_shaded,GP36,-1.50885711 40.02820054,-1.50885711,-1.50885711 40.02820054,40.02820054,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f0be0821-5d69-4873-bafb-2bc2779be436/1760682662157.jpg,c57e81ae-a004-44e4-a3b0-19a872cc57b4,Galole,Hola,urban,Tank,stagnant,no,dark,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f0be0821-5d69-4873-bafb-2bc2779be436/,f0be0821-5d69-4873-bafb-2bc2779be436,gp36,f0be0821-5d69-4873-bafb-2bc2779be436,2025-10-17T06:32:56.205065Z,2025-10-17T06:25:51.216000Z,gp36
2025-10-17T06:43:30.210000Z,,none,yes,TRK0122Y,TRK0122Y,22c1928089944f088067866d129890d3,2025-10-17,Turkana,no,536,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,napetet zero b,4.39,543.59,2.9141683,35.4048726,temporary,less_than_10m,Emanuel Ewoi,---,---,no,dry_season,not_shaded,GP01,2.918907832 35.40571075,2.918907832,2.918907832 35.40571075,35.40571075,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a6deaf73-491b-4e6a-a620-a0b30fd84bd7/1760683366046.jpg,ed2074b4-57e8-4f21-a2f2-e2921bb809a2,Loima,Turkwel,rural,Tank,flowing,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a6deaf73-491b-4e6a-a620-a0b30fd84bd7/,a6deaf73-491b-4e6a-a620-a0b30fd84bd7,gp01,a6deaf73-491b-4e6a-a620-a0b30fd84bd7,2025-10-17T06:43:32.056630Z,2025-10-17T06:40:11.551000Z,gp01
2025-10-17T06:56:21.815000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-10-17,Marsabit,yes,564,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,ajaa tisa,7.33,1347.59,2.3346656,37.98901,permanent,between_10m_100m,Sadia Konte,---,---,no,dry_season,fully_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c77aada5-1d8d-4304-a7ca-afb60e873b93/1760684173302.jpg,---,Saku,Township,urban,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c77aada5-1d8d-4304-a7ca-afb60e873b93/,c77aada5-1d8d-4304-a7ca-afb60e873b93,gp27,c77aada5-1d8d-4304-a7ca-afb60e873b93,2025-10-17T06:56:18.961617Z,2025-10-17T06:54:02.492000Z,gp27
2025-10-17T07:01:20.913000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-10-17,Marsabit,yes,567,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,ajaa tisa,7.2,1347.59,2.3347431,37.9889529,permanent,between_10m_100m,Sadia Konte,---,---,no,dry_season,fully_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/57041eda-ca53-409a-9943-f3ea2e935bc2/1760684469606.jpg,---,Saku,Township,urban,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/57041eda-ca53-409a-9943-f3ea2e935bc2/,57041eda-ca53-409a-9943-f3ea2e935bc2,gp27,57041eda-ca53-409a-9943-f3ea2e935bc2,2025-10-17T07:03:30.543003Z,2025-10-17T06:58:56.621000Z,gp27
2025-10-12T08:51:02.020000Z,N/A,moderate,yes,TRK5524P,TRK5524P,6ccf89dac2bf4ed0866405434a5a026f,2025-10-12,Turkana,yes,1352,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nadapal,7.38,574.9,4.3974012,34.2940507,permanent,between_10m_100m,Mark Ingolol,---,---,yes,rainy_season,partially_shaded,GP55,4.405343556 34.28482285,4.405343556,4.405343556 34.28482285,34.28482285,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/26fa78c6-fd37-4a7a-a318-3a65e9dbd5a3/1760259000453.jpg,3fab67e6-2759-484d-bd0f-ef5b7f20e1d0,Turkana West,Lokariwon,rural,Tank,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/26fa78c6-fd37-4a7a-a318-3a65e9dbd5a3/,26fa78c6-fd37-4a7a-a318-3a65e9dbd5a3,gp55,26fa78c6-fd37-4a7a-a318-3a65e9dbd5a3,2025-10-17T07:09:58.256428Z,2025-10-12T08:45:35.378000Z,gp55
2025-10-12T09:12:38.503000Z,none,scarce,yes,TRK5524T,TRK5524T,6ccf89dac2bf4ed0866405434a5a026f,2025-10-12,Turkana,yes,1348,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nadapal,6.16,655.9,4.397712,34.2942695,temporary,between_10m_100m,Mark Ingolol,---,---,yes,rainy_season,partially_shaded,GP55,4.405343556 34.28482285,4.405343556,4.405343556 34.28482285,34.28482285,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/0a5d735a-d8a7-4d11-8844-6c6689879efd/1760260307821.jpg,a7584136-d29d-44f8-928c-96d141050fd7,Turkana West,Lokariwon,rural,Tank,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/0a5d735a-d8a7-4d11-8844-6c6689879efd/,0a5d735a-d8a7-4d11-8844-6c6689879efd,gp55,0a5d735a-d8a7-4d11-8844-6c6689879efd,2025-10-17T07:10:01.658461Z,2025-10-12T09:08:58.042000Z,gp55
2025-10-17T07:34:32.307000Z,,moderate,no,---,---,99db7320dcad41be8162623a5f3d209c,2025-10-17,West Pokot,no,986,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,kachambiliwa,5.4,834.89,1.9122876,35.3609238,temporary,less_than_10m,Emmanuel Chepkombe,---,---,yes,rainy_season,not_shaded,GP44,1.920951507 35.36280608,1.920951507,1.920951507 35.36280608,35.36280608,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/6b2e8fd9-0ebc-4cbf-ab03-eefa44cc6d9e/1760686463534.jpg,---,West Pokot,Kasitei,rural,Hoof/ foot print,stagnant,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/6b2e8fd9-0ebc-4cbf-ab03-eefa44cc6d9e/,6b2e8fd9-0ebc-4cbf-ab03-eefa44cc6d9e,gp44,6b2e8fd9-0ebc-4cbf-ab03-eefa44cc6d9e,2025-10-17T07:34:35.052989Z,2025-10-17T07:32:21.974000Z,gp44
2025-10-17T07:38:06.522000Z,,none,no,---,---,99db7320dcad41be8162623a5f3d209c,2025-10-17,West Pokot,no,995,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,kachambiliwa,5.08,799.0,1.9122066,35.360913,temporary,between_10m_100m,Emmanuel Chepkombe,---,---,yes,rainy_season,not_shaded,GP44,1.920951507 35.36280608,1.920951507,1.920951507 35.36280608,35.36280608,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/6949adf8-294f-48d5-aed2-7f48526e7be9/1760686676935.jpg,---,West Pokot,Kasitei,rural,Flood plain,stagnant,no,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/6949adf8-294f-48d5-aed2-7f48526e7be9/,6949adf8-294f-48d5-aed2-7f48526e7be9,gp44,6949adf8-294f-48d5-aed2-7f48526e7be9,2025-10-17T07:38:08.843887Z,2025-10-17T07:35:02.119000Z,gp44
2025-10-17T07:39:34.110000Z,,scarce,yes,BRN0722Q,BRN0722Q,cf93bd3f065f4dce997650eb12027e56,2025-10-17,Baringo,no,481,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,center,5.0,1200.0,1.1667246,35.9008178,temporary,less_than_10m,Damaris Plimo,---,---,no,rainy_season,not_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/cebfaf88-5fcb-4234-a307-591f228485af/1760686713652.jpg,af1a87f0-472a-4422-ac2e-5b1cf7a58355,East Pokot,Barpello,peri-urban,River,stagnant,yes,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/cebfaf88-5fcb-4234-a307-591f228485af/,cebfaf88-5fcb-4234-a307-591f228485af,gp07,cebfaf88-5fcb-4234-a307-591f228485af,2025-10-17T07:39:46.827968Z,2025-10-17T07:35:39.518000Z,gp07
2025-10-17T07:43:06.947000Z,,none,no,---,---,daebc9391a184cf4a38cad5bd3c55235,2025-10-17,Garissa,no,682,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,derkenley,4.09,104.19,0.155593,40.3248462,permanent,less_than_10m,Isse Mohamud Abdi,---,---,no,dry_season,partially_shaded,GP49,0.14946548 40.32459386,0.14946548,0.14946548 40.32459386,40.32459386,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/5b6fe84e-4ca5-4434-9146-c5bb7d6b03aa/1760686977026.jpg,---,Dadaab,Labisigale,urban,Tank,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/5b6fe84e-4ca5-4434-9146-c5bb7d6b03aa/,5b6fe84e-4ca5-4434-9146-c5bb7d6b03aa,gp49,5b6fe84e-4ca5-4434-9146-c5bb7d6b03aa,2025-10-17T07:43:08.656251Z,2025-10-17T07:41:06.429000Z,gp49
2025-10-17T07:56:25.452000Z,,scarce,no,---,---,702f617affd04aafa96aa421db88dd80,2025-10-17,Marsabit,yes,811,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,langa,6.1,583.0,1.4071629,37.7227378,temporary,between_10m_100m,Amina Galhai,well,---,no,dry_season,not_shaded,GP03,1.414404361 37.72186834,1.414404361,1.414404361 37.72186834,37.72186834,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ff6d2ddb-f192-4a35-a542-5716270a4202/1760687774981.jpg,---,Laisamis,Merille,rural,Other (specify),stagnant,no,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ff6d2ddb-f192-4a35-a542-5716270a4202/,ff6d2ddb-f192-4a35-a542-5716270a4202,gp03,ff6d2ddb-f192-4a35-a542-5716270a4202,2025-10-17T07:56:27.796544Z,2025-10-17T07:52:55.161000Z,gp03
2025-10-17T08:16:31.446000Z,,scarce,yes,BRN07229,BRN07229,cf93bd3f065f4dce997650eb12027e56,2025-10-17,Baringo,yes,634,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,tunat,2.08,1195.0,1.1654213,35.9015833,temporary,less_than_10m,Damaris Plimo,---,---,yes,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d894db44-2ad2-4c80-b5d1-6c682e26f458/1760688962600.jpg,5ad2ce8f-6b2b-4516-b160-3d79e801311a,East Pokot,Barpello,rural,River,stagnant,no,clear,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d894db44-2ad2-4c80-b5d1-6c682e26f458/,d894db44-2ad2-4c80-b5d1-6c682e26f458,gp07,d894db44-2ad2-4c80-b5d1-6c682e26f458,2025-10-17T08:16:34.305575Z,2025-10-17T08:14:26.875000Z,gp07
2025-10-17T08:45:32.829000Z,too many culex larvaes predictors  around,none,yes,MCK38224,MCK38224,4e029db781fa4eaea37dd8d721b746d6,2025-10-17,Machakos,yes,329,between_100m_500m,between_100m_500m,1,,1,,,,1,,,,Mombasa near gallas hotel,5.0,1609.59,-1.3778772,36.9258622,temporary,between_10m_100m,William Omwansa,---,---,yes,rainy_season,partially_shaded,GP38,-1.375145447 36.92699042,-1.375145447,-1.375145447 36.92699042,36.92699042,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/1017d890-cd06-4e43-9591-b90f4c017704/1760690586014.jpg,4391d889-3db9-4706-aa8c-0c6cb7973a57,Mavoko,Syokimau,peri-urban,Drainage channel,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/1017d890-cd06-4e43-9591-b90f4c017704/,1017d890-cd06-4e43-9591-b90f4c017704,gp38,1017d890-cd06-4e43-9591-b90f4c017704,2025-10-17T08:45:35.371578Z,2025-10-17T08:37:29.736000Z,gp38
2025-10-17T08:18:18.968000Z,NONE,scarce,yes,TRK5522I,TRK5522I,6ccf89dac2bf4ed0866405434a5a026f,2025-10-17,Turkana,yes,1670,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,NADAPAL,4.84,600.39,4.3949399,34.2956794,temporary,between_10m_100m,Mark Ingolol,---,---,yes,rainy_season,partially_shaded,GP55,4.405343556 34.28482285,4.405343556,4.405343556 34.28482285,34.28482285,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4b66eacf-0b80-4eae-b73c-3d58f03fcd59/1760689066132.jpg,d24fcbd1-0cfb-4c91-a8b8-a853fc12bc45,Turkana West,Lokariwon,rural,Water collection point puddle,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4b66eacf-0b80-4eae-b73c-3d58f03fcd59/,4b66eacf-0b80-4eae-b73c-3d58f03fcd59,gp55,4b66eacf-0b80-4eae-b73c-3d58f03fcd59,2025-10-17T09:05:03.722167Z,2025-10-17T08:14:29.644000Z,gp55
2025-10-17T08:53:50.716000Z,none,scarce,yes,TRK55227,TRK55227,6ccf89dac2bf4ed0866405434a5a026f,2025-10-17,Turkana,yes,1816,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nadapal,5.55,600.39,4.3933774,34.2959672,temporary,between_10m_100m,Mark Ingolol,---,---,yes,rainy_season,partially_shaded,GP55,4.405343556 34.28482285,4.405343556,4.405343556 34.28482285,34.28482285,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a3fbd1e0-2b80-46e8-9d55-0d7757c7022c/1760691183517.jpg,7b76578a-67d9-40d8-aff4-2adb86d5755b,Turkana West,Lokariwon,rural,Man-made construction water reservoir,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a3fbd1e0-2b80-46e8-9d55-0d7757c7022c/,a3fbd1e0-2b80-46e8-9d55-0d7757c7022c,gp55,a3fbd1e0-2b80-46e8-9d55-0d7757c7022c,2025-10-17T09:05:08.050733Z,2025-10-17T08:50:25.650000Z,gp55
2025-10-17T09:40:41.451000Z,luk.the.nexs.tam,none,no,---,---,8766968d2d5b4bc3a7ce6f25099c924d,2025-10-17,Tana River,no,485,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,tumaini,4.11,76.85,-1.1881216,39.8394422,temporary,between_10m_100m,Maka Ibrahim,---,---,no,dry_season,not_shaded,GP29,-1.183901496 39.83837315,-1.183901496,-1.183901496 39.83837315,39.83837315,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a9ce59fc-ab4d-4cdc-a256-c27d5a0910ec/1760693978094.jpg,---,Bura,Meti,peri-urban,Tank,stagnant,no,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a9ce59fc-ab4d-4cdc-a256-c27d5a0910ec/,a9ce59fc-ab4d-4cdc-a256-c27d5a0910ec,gp29,a9ce59fc-ab4d-4cdc-a256-c27d5a0910ec,2025-10-17T09:40:43.386381Z,2025-10-17T08:54:37.673000Z,gp29
